CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId_posts,userId_users
2,0,Score,16,33,0,,1,23784,8605.0,23784
3,0,Score,61,14,1,882.0,1,23785,9007.0,23785
0,0,Score,1,18,0,,1,23786,7497.0,23786
16,0,Score,25,25,2,,17,23812,919.0,23812
4,0,Score,6,68,0,,0,23814,401.0,23814
6,0,Score,6,33,0,,2,23822,401.0,23822
8,0,Score,4,12,0,,1,23850,4510.0,23850
3,0,Score,43,16,2,,1,24024,7290.0,24024
9,0,Score,354,24,0,,5,24080,7290.0,24080
1,0,Score,46,-7,0,239.0,0,24160,9624.0,24160
6,0,Score,101,22,0,,2,24208,686.0,24208
12,0,Score,101,16,0,517.0,3,24324,4856.0,24324
0,0,Score,101,14,0,,1,24440,887.0,24440
0,0,Score,38,12,0,5372.0,5,24441,3026.0,24441
4,0,Score,108,13,0,,2,24529,919.0,24529
3,0,Score,1,21,0,1487.0,0,24562,2116.0,24562
3,0,Score,22,28,1,,2,24564,5836.0,24564
2,0,Score,101,14,2,,2,24649,919.0,24649
4,0,Score,6,15,0,15181.0,2,24720,4337.0,24720
0,0,Score,1,20,0,,1,24737,7290.0,24737
11,0,Score,1,12,0,2249.0,0,24781,9918.0,24781
3,0,Score,1,12,0,,1,24796,9738.0,24796
3,0,Score,66,17,2,,3,24841,6029.0,24841
2,0,Score,142,15,11,965.0,12,24853,2073.0,24853
3,0,Score,1,12,0,,4,24884,449.0,24884
0,0,Score,101,16,0,1208.0,0,24938,9993.0,24938
2,0,Score,1,26,0,,5,24939,9394.0,24939
1,0,Score,1,14,0,,1,24955,8402.0,24955
8,0,Score,23,17,2,5620.0,8,25068,10046.0,25068
0,0,Score,1,14,0,,0,25081,7290.0,25081
5,0,Score,11,19,0,,0,25107,4856.0,25107
6,0,Score,1,14,0,,0,25119,919.0,25119
4,0,Score,16,17,0,,3,25156,930.0,25156
0,0,Score,1,12,0,774.0,2,25214,9162.0,25214
6,0,Score,6,13,0,,5,25215,7250.0,25215
13,0,Score,1,13,0,1200.0,0,25220,7972.0,25220
1,0,Score,1,44,0,,0,25226,253.0,25226
0,0,Score,1,16,0,7976.0,0,25389,9216.0,25389
7,0,Score,13,30,0,,0,25398,4856.0,25398
3,0,Score,1,18,0,1517.0,0,25506,9007.0,25506
2,0,Score,11,12,0,,1,25509,71.0,25509
0,0,Score,1,12,0,,0,25582,7290.0,25582
8,0,Score,1,12,0,6209.0,1,25611,10266.0,25611
0,0,Score,1,26,0,7576.0,1,25632,9887.0,25632
17,0,Score,40,77,2,27274.0,11,25672,1118.0,25672
6,0,Score,1,21,0,,0,25674,334.0,25674
5,0,Score,1,53,0,,0,25681,5836.0,25681
8,0,Score,408,25,0,,27,25692,88.0,25692
0,0,Score,1,13,0,,2,25707,7290.0,25707
3,0,Score,101,16,1,10802.0,2,25713,10312.0,25713
1,0,Score,101,40,0,,1,25770,6.0,25770
10,0,Score,101,12,0,,0,25771,858.0,25771
5,0,Score,1,18,0,,0,25781,1764.0,25781
11,0,Score,18,47,0,4463.0,0,25811,43908.0,25811
3,0,Score,121,29,0,,1,25812,8413.0,25812
5,0,Score,1,66,0,,0,25813,29.0,25813
1,0,Score,101,14,0,1342.0,0,25817,4521.0,25817
0,0,Score,1,18,0,,0,25819,2116.0,25819
7,0,Score,6,15,0,1914.0,3,25941,4253.0,25941
0,0,Score,61,14,6,3110.0,10,26041,7255.0,26041
1,0,Score,1,13,0,3374.0,1,26044,10459.0,26044
3,0,Score,103,87,1,11927.0,1,26088,52.0,26088
8,0,Score,13,58,0,,6,26093,1739.0,26093
2,0,Score,1,13,0,,0,26122,9497.0,26122
3,0,Score,101,17,0,,0,26125,10210.0,26125
9,0,Score,1,30,0,7077.0,2,26176,10028.0,26176
11,0,Score,3,41,0,,3,26205,2970.0,26205
0,0,Score,101,17,1,,0,26216,8926.0,26216
0,0,Score,6,17,0,312.0,0,26249,7250.0,26249
3,0,Score,38,13,0,,8,26283,666.0,26283
4,0,Score,101,63,5,14325.0,0,26300,10543.0,26300
7,0,Score,108,18,36,,3,26302,5836.0,26302
0,0,Score,6,16,0,,0,26306,686.0,26306
18,0,Score,1,33,0,,5,26318,5739.0,26318
4,0,Score,31,22,1,703.0,0,26437,858.0,26437
9,0,Score,16,90,0,7545.0,3,26450,364.0,26450
5,0,Score,1,14,0,,0,26453,601.0,26453
30,0,Score,16,44,0,,0,26457,887.0,26457
5,0,Score,1,13,0,,0,26458,7290.0,26458
7,0,Score,16,15,0,10004.0,1,26528,7244.0,26528
11,0,Score,1,16,0,,0,26534,1934.0,26534
7,0,Score,101,24,1,,2,26535,887.0,26535
5,0,Score,101,13,2,,1,26548,4598.0,26548
0,0,Score,6,17,0,215.0,0,26549,10653.0,26549
5,0,Score,1,13,0,,0,26550,5739.0,26550
4,0,Score,1,19,0,739.0,0,26558,3432.0,26558
4,0,Score,1,17,0,,0,26647,775.0,26647
1,0,Score,1,17,0,6897.0,0,26676,3401.0,26676
2,0,Score,120,15,3,753.0,10,26696,887.0,26696
6,0,Score,6,19,0,,0,26714,1036.0,26714
2,0,Score,6,16,0,,1,26800,9007.0,26800
2,0,Score,31,18,0,4306.0,3,26855,10389.0,26855
4,0,Score,1,17,0,,0,26923,7290.0,26923
7,0,Score,6,19,0,1046.0,0,27005,6961.0,27005
5,0,Score,16,19,0,2308.0,23,27038,561.0,27038
2,0,Score,1,12,0,,0,27075,4856.0,27075
2,0,Score,6,12,0,,1,27118,401.0,27118
0,0,Score,116,27,0,1413.0,16,27146,9007.0,27146
5,0,Score,101,13,0,,0,27157,1764.0,27157
5,0,Score,101,12,0,,1,27195,7250.0,27195
5,0,Score,101,24,0,3357.0,0,27237,52371.0,27237
3,0,Score,113,13,1,,7,27310,930.0,27310
0,0,Score,121,19,0,,0,27340,5739.0,27340
4,0,Score,1,17,0,,1,27374,8927.0,27374
4,0,Score,64,13,8,309.0,4,27418,5373.0,27418
7,0,Score,28,13,4,,2,27427,4856.0,27427
8,2,Score,251,45,20,17382.0,15,27495,10683.0,27495
12,0,Score,13,37,0,,2,27497,8927.0,27497
2,0,Score,1,33,0,,1,27507,5264.0,27507
2,0,Score,1,16,0,3150.0,0,27553,10829.0,27553
2,0,Score,1,12,0,,0,27561,7290.0,27561
1,0,Score,50,24,0,1221.0,7,27589,,27589
1,0,Score,6,15,0,,0,27593,5836.0,27593
2,0,Score,1,36,0,2245.0,0,27662,3488.0,27662
1,0,Score,26,13,1,,1,27663,2116.0,27663
1,0,Score,101,12,0,,0,27683,11060.0,27683
7,0,Score,661,53,9,,63,27693,5739.0,27693
2,0,Score,1,27,0,8647.0,6,27724,8289.0,27724
2,0,Score,1,23,0,,1,27726,4856.0,27726
1,0,Score,101,16,0,,0,27729,493.0,27729
0,0,Score,1,25,0,4976.0,0,27730,10683.0,27730
9,0,Score,26,12,0,,1,27744,4598.0,27744
5,0,Score,18,18,4,3888.0,2,27750,11030.0,27750
0,0,Score,1,12,0,,0,27799,11032.0,27799
1,0,Score,1,21,0,,0,27811,4856.0,27811
0,0,Score,181,12,1,1300.0,13,27827,3835.0,27827
15,0,Score,6,12,0,,6,27891,2546.0,27891
6,0,Score,1,22,0,5645.0,3,27951,10217.0,27951
1,0,Score,1,14,0,811.0,12,27958,10914.0,27958
11,0,Score,303,18,2,,9,27965,4505.0,27965
5,0,Score,101,22,0,,0,27977,1679.0,27977
8,0,Score,113,18,1,,0,27984,4856.0,27984
6,0,Score,126,13,0,,5,28007,7972.0,28007
6,0,Score,6,27,0,1134.0,0,28067,8927.0,28067
0,0,Score,1,14,0,,1,28080,5739.0,28080
7,0,Score,11,25,0,812.0,0,28117,11208.0,28117
4,0,Score,1,16,0,,0,28203,,28203
2,0,Score,101,12,0,,7,28359,8724.0,28359
0,0,Score,21,14,0,,1,28379,9738.0,28379
7,0,Score,21,15,0,,2,28414,7828.0,28414
5,0,Score,1,16,0,1871.0,0,28431,8112.0,28431
0,0,Score,1,18,0,,1,28442,,28442
7,0,Score,101,19,0,3400.0,0,28474,11314.0,28474
2,0,Score,8,35,0,,1,28493,919.0,28493
6,0,Score,1492,13,0,865.0,80,28566,4843.0,28566
7,0,Score,11,14,0,,0,28634,6552.0,28634
10,0,Score,101,-13,0,749.0,0,28642,11372.0,28642
2,0,Score,101,13,0,,1,28646,7555.0,28646
1,0,Score,1,37,0,,0,28741,919.0,28741
4,0,Score,11,14,0,,2,28750,7290.0,28750
7,0,Score,23,15,0,,8,28808,6633.0,28808
9,0,Score,1,14,0,,0,28932,11032.0,28932
0,0,Score,101,12,1,,1,28955,2073.0,28955
3,0,Score,101,16,0,459.0,0,29053,8207.0,29053
4,0,Score,160,12,9,,12,29093,9249.0,29093
13,0,Score,6,14,0,,1,29122,11032.0,29122
11,0,Score,1,57,0,,0,29129,919.0,29129
0,0,Score,1,15,0,6025.0,0,29271,253.0,29271
3,0,Score,77,20,7,39872.0,5,29325,6329.0,29325
6,0,Score,11,22,0,,0,29326,8807.0,29326
3,0,Score,1,12,0,,1,29346,7555.0,29346
0,0,Score,6,15,0,972.0,0,29354,10354.0,29354
7,0,Score,101,16,0,,4,29377,887.0,29377
3,0,Score,1,22,0,1215.0,0,29380,11621.0,29380
4,0,Score,1,22,0,,1,29382,8507.0,29382
3,0,Score,81,14,1,,5,29475,183.0,29475
0,0,Score,1,12,0,,4,29482,4856.0,29482
3,0,Score,101,13,1,,0,29483,10849.0,29483
12,0,Score,101,12,1,,0,29566,4856.0,29566
3,0,Score,101,12,0,679.0,1,29580,11201.0,29580
12,0,Score,1,13,0,520.0,0,29616,7224.0,29616
0,0,Score,115,26,1,4298.0,0,29627,8114.0,29627
0,0,Score,1,26,0,,0,29647,7828.0,29647
16,0,Score,101,16,0,1002.0,0,29682,8402.0,29682
4,0,Score,1,13,0,,0,29706,10849.0,29706
2,0,Score,4,30,0,20374.0,4,29713,5003.0,29713
1,0,Score,1,33,0,,0,29715,4856.0,29715
0,0,Score,1,18,0,8008.0,1,29719,3376.0,29719
1,0,Score,11,13,0,,0,29727,9253.0,29727
6,0,Score,101,14,0,17113.0,0,29731,7795.0,29731
7,0,Score,1,18,0,,0,29748,4856.0,29748
5,0,Score,101,51,0,33813.0,8,29781,11621.0,29781
10,0,Score,116,42,1,,8,29783,4856.0,29783
3,0,Score,1,23,0,,0,29833,11769.0,29833
6,0,Score,1,12,0,,3,29991,4856.0,29991
6,0,Score,1,13,0,3449.0,0,30042,11583.0,30042
2,0,Score,1,28,0,,0,30053,8507.0,30053
6,0,Score,16,13,0,1328.0,0,30064,7667.0,30064
1,0,Score,6,13,0,,1,30100,9568.0,30100
1,0,Score,101,12,0,,0,30148,,30148
19,0,Score,113,14,0,,5,30153,4856.0,30153
5,0,Score,1,13,0,,2,30158,4856.0,30158
35,0,Score,6,12,0,,3,30160,4856.0,30160
3,0,Score,30,50,19,,3,30205,2970.0,30205
1,0,Score,126,19,3,,0,30235,557.0,30235
1,0,Score,1,14,0,525.0,0,30243,11819.0,30243
1,0,Score,6,15,0,,0,30276,919.0,30276
12,0,Score,1,13,0,7307.0,0,30303,183.0,30303
6,0,Score,1,21,0,,2,30367,4856.0,30367
1,0,Score,11,13,0,546.0,2,30387,11963.0,30387
1,0,Score,131,18,8,,2,30389,4856.0,30389
11,0,Score,6,-6,0,207.0,0,30390,9177.0,30390
2,0,Score,8,17,0,,0,30392,8507.0,30392
3,0,Score,16,13,0,1050.0,2,30456,11090.0,30456
10,0,Score,101,13,1,,0,30466,11032.0,30466
3,0,Score,110,12,1,,8,30471,2970.0,30471
2,0,Score,31,14,0,983.0,3,30476,11720.0,30476
4,0,Score,16,12,0,,0,30477,1764.0,30477
2,0,Score,23,13,11,,7,30548,2981.0,30548
6,0,Score,1,14,0,9231.0,1,30588,3525.0,30588
10,0,Score,1,18,0,,1,30600,4856.0,30600
1,0,Score,101,21,0,,0,30610,7972.0,30610
0,0,Score,169,13,16,,16,30611,4856.0,30611
0,0,Score,101,15,0,241.0,0,30680,12060.0,30680
17,0,Score,1,30,0,3067.0,0,30728,10064.0,30728
15,0,Score,101,21,1,632.0,0,30729,495.0,30729
0,0,Score,1,13,0,,0,30739,4598.0,30739
10,0,Score,1,16,0,,0,30749,919.0,30749
0,0,Score,1,24,0,8833.0,0,30788,12096.0,30788
3,0,Score,6,14,0,,0,30789,5836.0,30789
0,0,Score,15,13,0,,4,30796,144.0,30796
2,0,Score,1,41,0,,0,30800,4598.0,30800
9,0,Score,1,28,0,1711.0,0,30842,12118.0,30842
10,0,Score,101,34,0,,1,30850,919.0,30850
3,0,Score,101,17,0,,0,30939,10026.0,30939
2,0,Score,26,14,0,,1,30944,4856.0,30944
0,0,Score,11,13,0,710.0,0,30945,12156.0,30945
0,0,Score,101,15,5,932.0,0,30976,845.0,30976
1,0,Score,1,18,0,,0,30981,183.0,30981
2,0,Score,1,18,0,2101.0,0,30999,4810.0,30999
9,0,Score,160,16,6,,6,31017,4856.0,31017
4,0,Score,9,20,0,14631.0,0,31036,10914.0,31036
3,0,Score,1,13,0,,1,31040,1739.0,31040
5,0,Score,1,27,0,,0,31047,4856.0,31047
1,0,Score,1,17,0,893.0,2,31053,3640.0,31053
5,0,Score,11,12,0,,0,31057,4376.0,31057
7,0,Score,1,16,0,,4,31067,9196.0,31067
2,0,Score,11,19,0,13582.0,1,31083,11748.0,31083
0,0,Score,6,13,0,,3,31087,221.0,31087
10,0,Score,1,18,0,476.0,1,31088,8507.0,31088
7,0,Score,101,22,1,,0,31095,919.0,31095
4,0,Score,1,19,0,,1,31181,4856.0,31181
3,0,Score,18,13,1,,2,31182,11981.0,31182
6,0,Score,1,12,0,2040.0,0,31238,12223.0,31238
12,0,Score,1,16,0,,0,31241,4856.0,31241
2,0,Score,101,18,0,,0,31291,3277.0,31291
2,0,Score,111,12,1,,5,31421,12258.0,31421
2,0,Score,31,14,0,,2,31457,4505.0,31457
0,0,Score,26,17,0,7939.0,1,31569,12373.0,31569
3,0,Score,70,12,9,,2,31573,4856.0,31573
6,0,Score,11,13,0,,0,31583,2817.0,31583
11,0,Score,1,21,0,1131.0,0,31591,25.0,31591
6,0,Score,101,31,0,3893.0,0,31598,4426.0,31598
6,0,Score,11,34,0,,3,31615,183.0,31615
4,0,Score,101,12,2,,0,31616,9676.0,31616
8,1,Score,376,28,8,,17,31634,4856.0,31634
5,0,Score,18,24,0,952.0,2,31679,8507.0,31679
2,0,Score,11,14,0,,2,31681,8507.0,31681
5,0,Score,101,12,0,2210.0,0,31755,7734.0,31755
2,0,Score,1,12,0,861.0,1,31818,8783.0,31818
19,0,Score,1,15,0,,0,31825,4856.0,31825
0,0,Score,11,12,0,,0,31836,12353.0,31836
2,0,Score,1,20,0,,0,31842,930.0,31842
4,0,Score,1,12,0,,0,31886,8402.0,31886
4,0,Score,58,12,30,315.0,28,32018,8402.0,32018
2,0,Score,101,12,0,266.0,0,32030,4856.0,32030
0,0,Score,101,14,0,530.0,0,32103,11328.0,32103
5,0,Score,1,16,0,568.0,2,32130,10164.0,32130
7,0,Score,1,15,0,,0,32136,1909.0,32136
3,0,Score,101,14,2,,0,32171,4856.0,32171
2,0,Score,56,13,0,,3,32184,4856.0,32184
6,0,Score,1,12,0,314.0,0,32282,11984.0,32282
2,0,Score,1,31,0,10785.0,2,32318,12627.0,32318
0,0,Score,1,27,0,,1,32320,3019.0,32320
8,0,Score,6,12,0,,2,32350,8413.0,32350
0,0,Score,1,13,0,,0,32353,4856.0,32353
16,0,Score,216,19,4,1876.0,16,32377,8137.0,32377
4,0,Score,1,16,0,,0,32385,25.0,32385
1,0,Score,1,12,0,7902.0,1,32419,9203.0,32419
3,0,Score,1,29,0,,1,32421,7290.0,32421
1,0,Score,1,13,0,22718.0,0,32464,12492.0,32464
4,0,Score,6,14,0,,1,32518,12521.0,32518
3,0,Score,1,18,0,,0,34638,7290.0,34638
4,0,Score,6,17,0,2359.0,0,34769,10389.0,34769
9,0,Score,6,23,0,,0,34772,2817.0,34772
1,0,Score,1,21,0,,1,34773,11867.0,34773
0,0,Score,75,14,9,7185.0,5,34859,10389.0,34859
3,0,Score,8,12,0,,2,34894,919.0,34894
1,0,Score,1,14,0,,8,34908,10849.0,34908
2,0,Score,101,19,2,1452.0,5,34926,9249.0,34926
2,0,Score,1,13,0,,0,34952,7290.0,34952
1,0,Score,85,13,6,5048.0,10,35010,13559.0,35010
1,0,Score,1,15,0,,0,35020,4856.0,35020
3,0,Score,11,12,0,11458.0,0,35071,8207.0,35071
1,0,Score,26,18,0,,0,35077,,35077
2,0,Score,11,13,0,75058.0,1,35123,13561.0,35123
2,0,Score,33,14,1,,1,35124,686.0,35124
0,0,Score,16,13,0,,1,35125,601.0,35125
5,0,Score,1,15,0,,0,35138,919.0,35138
7,0,Score,101,14,0,3365.0,0,35185,2817.0,35185
10,0,Score,1,16,0,,4,35190,919.0,35190
1,0,Score,1,13,0,503.0,0,35209,2817.0,35209
0,0,Score,1,13,0,,0,35211,6897.0,35211
1,0,Score,1,-6,0,899.0,0,35221,13649.0,35221
5,0,Score,1,15,0,1120.0,0,35249,7102.0,35249
0,0,Score,108,30,2,,2,35267,13361.0,35267
0,0,Score,1,22,0,1725.0,7,35319,13690.0,35319
7,0,Score,6,25,0,,2,35326,8763.0,35326
3,0,Score,1,14,0,344.0,0,35414,5836.0,35414
6,0,Score,1,24,0,2243.0,0,35510,13130.0,35510
2,0,Score,1,12,0,,0,35523,1390.0,35523
3,0,Score,6,13,0,,0,35638,11981.0,35638
10,0,Score,25,12,1,4433.0,4,35657,10443.0,35657
1,0,Score,1,12,0,,0,35670,8507.0,35670
12,0,Score,1,12,0,,0,35671,919.0,35671
0,0,Score,1,17,0,369.0,0,35692,9013.0,35692
7,0,Score,11,17,0,,0,35707,8507.0,35707
4,0,Score,1,25,0,3332.0,0,35711,253.0,35711
14,0,Score,1,30,0,,0,35717,919.0,35717
2,0,Score,1,14,0,312.0,0,35721,13856.0,35721
4,0,Score,116,19,1,,2,35885,4505.0,35885
0,0,Score,6,12,0,1769.0,1,35893,11899.0,35893
8,0,Score,66,12,0,2695.0,8,35940,2040.0,35940
0,0,Score,1,18,0,1669.0,0,35955,11405.0,35955
6,0,Score,118,32,4,1449.0,0,35956,11032.0,35956
6,0,Score,141,16,4,,6,35969,13962.0,35969
3,0,Score,6,32,0,3925.0,7,35971,4426.0,35971
2,0,Score,101,18,0,,0,35994,7290.0,35994
5,0,Score,1,19,0,,0,36013,5739.0,36013
0,0,Score,1,12,0,3904.0,0,36015,13976.0,36015
1,0,Score,1,46,0,10876.0,0,36027,3525.0,36027
16,0,Score,101,13,0,,0,36028,11032.0,36028
1,0,Score,1,51,0,,0,36037,11981.0,36037
3,0,Score,18,15,0,,1,36038,6633.0,36038
4,0,Score,101,35,10,,0,36051,7972.0,36051
0,0,Score,1,20,0,,1,36052,3331.0,36052
4,0,Score,1,12,0,316.0,0,36086,10849.0,36086
1,0,Score,1,17,0,1002.0,0,36113,3525.0,36113
2,0,Score,16,21,0,,1,36183,8165.0,36183
1,0,Score,106,15,0,3309.0,2,36212,14049.0,36212
5,0,Score,1,20,0,,0,36220,805.0,36220
4,0,Score,101,12,2,1101.0,0,36247,14062.0,36247
2,0,Score,1,12,0,428.0,1,36250,14066.0,36250
2,0,Score,8,17,0,,0,36257,13669.0,36257
10,0,Score,1,14,0,,0,36326,919.0,36326
0,0,Score,1,13,0,,0,36346,1390.0,36346
0,0,Score,1,12,0,3444.0,0,37370,14123.0,37370
3,0,Score,31,19,1,,2,37382,88.0,37382
10,0,Score,16,14,0,851.0,3,37386,8686.0,37386
5,5,Score,257,13,63,721.0,206,37729,2116.0,37729
6,0,Score,21,13,0,,0,37734,,37734
1,0,Score,1,13,0,1464.0,0,37761,13023.0,37761
3,0,Score,101,13,2,,0,37876,686.0,37876
6,0,Score,101,20,0,2806.0,0,37944,11192.0,37944
5,0,Score,101,-9,33,178.0,0,37987,13898.0,37987
8,0,Score,1,20,0,33939.0,1,37993,14383.0,37993
9,0,Score,111,13,3,,0,37994,7290.0,37994
0,0,Score,101,20,0,,0,37995,11032.0,37995
9,0,Score,1,12,0,489.0,0,38023,11032.0,38023
9,0,Score,101,14,0,406.0,0,38063,1005.0,38063
4,0,Score,1,12,0,,0,38067,919.0,38067
11,0,Score,1,14,0,,0,38295,5509.0,38295
3,0,Score,1,13,0,1041.0,0,38350,7290.0,38350
0,0,Score,101,16,0,1735.0,0,38370,5836.0,38370
6,0,Score,11,21,0,938.0,0,38403,9394.0,38403
0,0,Score,1,13,0,,0,38407,307.0,38407
5,0,Score,33,40,0,2962.0,3,38420,9394.0,38420
13,0,Score,1,18,0,,0,38432,9394.0,38432
4,0,Score,101,35,1,,0,38437,14546.0,38437
5,0,Score,1,27,0,,0,38451,7224.0,38451
6,0,Score,1,27,0,,0,38468,14560.0,38468
6,0,Score,141,21,0,629.0,0,38471,686.0,38471
3,0,Score,126,16,0,,0,38485,6446.0,38485
9,0,Score,101,24,0,1313.0,0,40384,7828.0,40384
5,0,Score,1,32,0,,0,40419,2970.0,40419
5,0,Score,1,13,0,347.0,0,40584,4370.0,40584
1,0,Score,1,16,0,3494.0,0,40598,13516.0,40598
5,0,Score,1,47,0,2299.0,0,40769,561.0,40769
6,0,Score,101,20,2,,0,40774,4505.0,40774
11,0,Score,1,15,0,,0,40791,1679.0,40791
5,0,Score,16,15,0,2963.0,5,40808,16101.0,40808
1,0,Score,1,14,0,,4,40811,11981.0,40811
7,0,Score,1,19,0,,2,40880,8413.0,40880
0,0,Score,16,28,0,,1,41189,253.0,41189
0,0,Score,1,14,0,,0,41201,6248.0,41201
6,0,Score,1,49,0,2240.0,0,41208,919.0,41208
1,0,Score,31,30,0,,2,41209,919.0,41209
3,0,Score,101,58,1,5903.0,0,41286,13201.0,41286
15,0,Score,101,35,0,,0,41293,10849.0,41293
13,0,Score,101,17,8,1322.0,0,41326,7970.0,41326
3,0,Score,8,13,0,,0,41327,12615.0,41327
3,0,Score,23,37,1,1235.0,0,41394,7290.0,41394
2,0,Score,40,14,2,,19,41426,,41426
1,0,Score,1,12,0,1384.0,0,41467,9216.0,41467
5,0,Score,26,15,0,666.0,3,41492,966.0,41492
4,0,Score,101,16,0,,2,41567,1191.0,41567
4,0,Score,16,27,0,1142.0,1,41655,11511.0,41655
0,0,Score,101,12,1,,0,41664,930.0,41664
0,0,Score,9,12,0,5086.0,0,41704,14289.0,41704
6,0,Score,101,23,0,1503.0,1,41726,9007.0,41726
3,0,Score,1,22,0,7257.0,0,41771,2817.0,41771
0,0,Score,1,12,0,,0,41897,5296.0,41897
2,0,Score,1,12,0,,1,41905,805.0,41905
6,0,Score,101,13,0,325.0,0,42948,1679.0,42948
1,0,Score,101,12,0,793.0,0,43009,2912.0,43009
3,0,Score,101,14,0,,0,43010,14434.0,43010
5,0,Score,6,20,0,,1,43075,919.0,43075
2,0,Score,1,12,0,1382.0,0,43144,16542.0,43144
2,0,Score,1,13,0,,0,43150,601.0,43150
5,0,Score,1,13,0,,0,43172,4505.0,43172
6,0,Score,121,60,0,9210.0,11,43339,12968.0,43339
5,0,Score,21,14,0,2187.0,0,43365,16732.0,43365
13,0,Score,1,18,0,,0,43403,887.0,43403
4,0,Score,41,27,2,,1,43418,16750.0,43418
5,0,Score,1,28,0,2799.0,0,43471,10636.0,43471
0,0,Score,1,17,0,,3,43502,16812.0,43502
8,0,Score,8,16,0,416.0,0,43757,16919.0,43757
2,0,Score,1,20,0,705.0,0,43867,16949.0,43867
2,0,Score,1,20,0,,0,43916,16640.0,43916
0,0,Score,1,18,0,4109.0,0,43930,10675.0,43930
7,0,Score,6,13,0,,0,43967,919.0,43967
0,0,Score,306,13,14,421.0,9,44063,17042.0,44063
1,0,Score,101,17,0,,0,44064,7071.0,44064
5,0,Score,1,13,0,,0,44097,2116.0,44097
1,0,Score,101,17,1,5956.0,0,44204,315.0,44204
9,0,Score,1,16,0,293.0,0,44319,5339.0,44319
2,0,Score,3,15,0,248.0,2,44320,5504.0,44320
12,0,Score,36,24,0,666.0,0,44445,11867.0,44445
2,0,Score,1,13,0,577.0,1,44475,17210.0,44475
9,0,Score,101,15,3,,0,44476,805.0,44476
2,0,Score,1,29,0,,4,44491,12518.0,44491
3,0,Score,6,15,0,,1,44495,8507.0,44495
4,0,Score,1,24,0,1390.0,0,44769,16943.0,44769
7,0,Score,1,15,0,,0,44837,17106.0,44837
0,0,Score,1,22,0,12291.0,0,44838,4087.0,44838
4,0,Score,1,28,0,,0,44841,3019.0,44841
5,0,Score,3,18,0,718.0,2,44892,16297.0,44892
4,0,Score,1,13,0,,1,44911,1909.0,44911
4,0,Score,1,14,0,,1,44948,2970.0,44948
1,0,Score,1,12,0,1406.0,0,45026,4783.0,45026
3,0,Score,1,23,0,3040.0,0,45050,2252.0,45050
5,0,Score,1,17,0,1490.0,0,45124,14839.0,45124
7,0,Score,101,19,0,,0,45311,16297.0,45311
0,0,Score,1,14,0,1052.0,0,45643,1803.0,45643
5,0,Score,1,12,0,,1,45644,2111.0,45644
4,0,Score,1,19,0,1243.0,0,45803,17785.0,45803
2,0,Score,1,14,0,,0,45808,5654.0,45808
7,0,Score,1,17,0,,1,45831,603.0,45831
2,0,Score,6,12,0,293.0,1,45968,16811.0,45968
4,0,Score,101,13,0,290.0,0,45999,8207.0,45999
7,0,Score,23,14,0,2392.0,1,46019,16175.0,46019
4,0,Score,11,12,0,,1,46020,603.0,46020
1,0,Score,1,12,0,,0,46047,805.0,46047
3,0,Score,1,16,0,457.0,0,46209,16393.0,46209
0,0,Score,1,12,0,,1,46210,5836.0,46210
2,0,Score,1,16,0,,0,46212,7290.0,46212
5,0,Score,1,22,0,1493.0,0,46229,26105.0,46229
3,0,Score,55,30,2,,4,46234,603.0,46234
0,0,Score,1,15,0,,0,46320,8489.0,46320
3,0,Score,1,25,0,1928.0,0,46334,18009.0,46334
2,0,Score,1,26,0,,1,46350,919.0,46350
3,0,Score,1,14,0,,0,46406,7972.0,46406
0,0,Score,1,22,0,2870.0,0,46418,7290.0,46418
11,0,Score,1,18,0,,1,46419,805.0,46419
6,0,Score,1,23,0,1059.0,0,46434,16811.0,46434
2,0,Score,101,17,0,,1,46508,919.0,46508
1,0,Score,1,14,0,,0,46525,8402.0,46525
4,0,Score,1,13,0,338.0,0,46610,8207.0,46610
1,0,Score,1,17,0,1966.0,0,46856,13587.0,46856
3,0,Score,1,19,0,,0,46858,1679.0,46858
6,0,Score,13,21,0,1141.0,0,46897,18291.0,46897
2,0,Score,1,24,0,,0,46901,5739.0,46901
5,0,Score,1,15,0,,1,47998,805.0,47998
3,0,Score,1,12,0,,0,48074,4862.0,48074
5,0,Score,26,-6,1,106.0,0,48143,19858.0,48143
4,0,Score,21,14,0,1854.0,0,48254,7486.0,48254
5,0,Score,16,20,0,3162.0,0,48396,198.0,48396
0,0,Score,16,19,0,,5,48578,14187.0,48578
0,0,Score,6,20,0,5742.0,1,48671,11405.0,48671
2,0,Score,1,15,0,,0,48676,3019.0,48676
5,0,Score,1,18,0,1747.0,0,49052,5429.0,49052
3,0,Score,1,15,0,,0,49127,919.0,49127
2,0,Score,1,13,0,,0,49142,19879.0,49142
1,0,Score,1,13,0,686.0,0,49272,20463.0,49272
3,0,Score,6,18,0,,1,49277,12833.0,49277
4,0,Score,1,14,0,881.0,0,49443,2669.0,49443
7,0,Score,1,28,0,,1,49456,919.0,49456
2,0,Score,1,18,0,1090.0,0,49527,20616.0,49527
18,0,Score,1,14,0,,0,49530,8013.0,49530
1,0,Score,1,16,0,,1,49551,805.0,49551
0,0,Score,1,12,0,,0,49698,88.0,49698
3,0,Score,1,12,0,,0,49767,1352.0,49767
